-0.423572, 0.224622, 1.354433
-0.279402, 0.098048, 1.021933
-0.369560, 0.147528, 1.201608
0.175716, 0.147043, 0.624091
0.159266, 0.127691, 0.597709
0.339210, 0.198361, 0.815205
0.301474, 0.139985, 0.719057
0.331892, 0.158797, 0.773458
0.132681, 0.123181, 0.421351
0.063383, 0.127943, 0.562349
0.010074, 0.131778, 0.580155
0.013652, 0.163097, 0.611489
0.028315, 0.104785, 0.523201
0.138130, 0.153472, 0.775859
0.028535, 0.126465, 0.446562
0.161345, 0.177875, 0.639644
0.288305, 0.038961, 1.047804
0.303020, 0.002261, 0.773936
0.400473, 0.023808, 0.926435
0.335908, 0.140680, 0.801178
0.338251, 0.085512, 0.798199
0.068285, 0.050075, 0.695914
0.052401, 0.003711, 0.730803
0.065872, 0.000769, 0.645123
0.034374, 0.018139, 0.645866
0.192211, 0.057826, 0.975837
0.135382, 0.053348, 0.642253
0.090907, 0.146538, 0.894757
0.050826, 0.080427, 0.751120
0.146893, 0.098943, 0.583036
0.122877, 0.060454, 0.604003
0.126231, 0.061268, 0.659273
-0.222770, 0.038109, 0.711123
-0.550364, 0.099825, 1.671055
-0.266475, 0.052969, 0.845574
-0.471179, 0.152789, 1.999139
-0.143615, 0.002172, 0.841277
-0.253084, 0.020377, 1.481544
-0.077118, -0.017097, 0.460392
-1.200323, -0.314472, 7.945957
-0.073791, -0.014078, 0.432417
-0.245651, 0.216285, 1.002078
-0.692000, 0.172773, 2.663561
0.426859, 0.079162, 2.101496
0.126456, 0.042748, 0.846958
0.074321, 0.035728, 0.704785
-0.365015, -0.079475, 1.876080
-0.478318, 0.141203, 2.284309
-0.178789, -0.038264, 0.632852
-0.201963, 0.004906, 0.644620
-0.230684, -0.002095, 0.549950
-0.139455, -0.010198, 0.835934
-0.097353, -0.002902, 0.635483
-0.229144, 0.123415, 0.737638
-0.299833, 0.173329, 0.984632
-0.254956, 0.035150, 0.608927
-0.055063, -0.399730, 1.163748
-0.154680, -0.006548, 1.523292
-0.209555, 0.011141, 0.782952
-0.211844, 0.216321, 0.746333
0.350812, -0.041970, 0.810346
0.016418, 0.223871, 0.778486
-0.236708, -0.145853, 2.207556
-0.091236, -0.060685, 0.974275
-0.172569, -0.085198, 1.542809
-0.329945, 0.003437, 1.610766
-0.360112, 0.030199, 2.008387
-0.528578, -0.014171, 2.037814
-0.193388, 0.174130, 0.593032
0.134871, -0.155375, 0.821161
0.048437, -0.160882, 0.716727
-3.689354, -1.176785, 23.676470
-0.216229, 0.180086, 0.755379
-0.212439, 0.007058, 0.754694
-34.296131, 14.484725, -30.071619
-36.669083, 14.425945, -26.093065
-21.323412, 3.263207, -4.936821
-21.538979, 2.592298, -5.202447
-31.079725, 1.292698, -5.195838
-25.926731, 2.675506, -5.051870
-22.368511, 2.185563, -3.653520
-21.579182, 3.947726, -4.908377
-26.196209, 4.926320, -4.963809
-27.550648, 4.439083, -6.014146
-22.648941, 3.121934, -6.068236
79.745636, 44.355751, -239.993347
-18.925562, 35.179657, -82.619553
-12.333220, 37.646633, -90.625008
-27.707926, 45.724785, -78.628700
5.924412, 32.934608, -148.845749
-14.531166, 36.845413, -114.338882
-24.992134, 34.476227, -77.496422
3.699105, 86.024956, -109.482353
-33.111748, 32.779949, -62.466274
-30.133268, 30.260386, -68.454483
-30.916523, 25.060431, -70.697884
-28.699217, 18.743555, -78.539154
0.917526, 56.418148, -101.238144
-27.119520, 35.219578, -86.069382
67.826111, 102.325935, -236.637238
2.156907, 55.651169, -132.520691
27.660585, 46.556351, -76.085426
8.188423, 48.614822, -134.368073
128.978775, 85.470985, -500.272003
109.975746, 91.122589, -525.627319
95.413811, 138.738449, -405.540222
-307.433960, 729.077759, -1262.086670
3.611487, 329.848053, -671.686401
75.957893, 190.229218, -512.307739
54.709179, 205.159912, -633.545837
23.831797, 351.237061, -865.531006
100.359123, 170.224991, -501.816406
-26.803270, 486.828369, -1035.100342
58.743900, 208.776550, -457.382904
-31.034122, 34.551857, -69.921959
-24.008678, 31.752048, -92.545876
-16.165373, 42.597889, -84.420776
-18.251884, 41.090446, -75.885033
-20.251369, 44.523987, -82.439980
-25.754189, 30.732445, -72.493156
-24.668144, 29.547184, -79.682266
-18.853573, 52.742626, -94.377663
8.854588, 103.106880, -134.306946
-30.646597, 27.068064, -69.232521
-14.149865, 54.985111, -86.994827
-15.920854, 61.789738, -95.896622
-24.751074, 45.273285, -81.246529
163.433823, 71.697456, -244.866577
-30.403055, 40.858181, -66.255104
-30.925419, 28.948147, -68.354248
-26.081654, 28.619226, -75.151665
-161.411346, 673.918091, -1322.212524
-64.931526, 408.577332, -824.334778
-13.932602, 398.416626, -874.629333
-17.419479, 30.206566, -115.845985
104.399719, 71.326042, -282.066467
-1.591263, 77.439232, -106.191925
-15.264548, 33.368614, -113.821365
-6.914515, 39.487923, -123.604774
43.111500, 66.642319, -105.583870
-29.965450, 30.448759, -65.959671
-3.377167, 50.122261, -99.990311
-201.432327, 109.385429, -1154.809082
73.490883, 260.631500, -773.526428
28.861923, 41.712410, -80.613197
9.008313, 63.728676, -147.489304
43.515137, 68.299545, -107.701965
10.827858, 58.076035, -145.679779
27.403307, 42.151836, -76.312202
27.354029, 50.763924, -75.536270
16.416996, 35.726318, -159.022110
-29.077847, 27.026297, -93.855293
-28.746887, 29.586182, -104.833313
95.355019, 112.367256, -303.880341
26.112003, 40.597382, -173.495712
47.024338, 111.071022, -161.899689
-30.590548, 28.684164, -67.963203
-33.482548, 29.139252, -82.953323
-32.645603, 29.336172, -78.477119
-28.998394, 16.681818, -64.447807
-268.973907, 511.864746, -1280.966675
-304.872284, 526.909912, -1190.253540
-23.886944, 47.667274, -88.451675
-19.465538, 36.145412, -81.331215
-13.417260, 149.283508, -815.844666
28.521618, 54.858372, -75.214020
6.460844, 59.880196, -110.575523
-31.878834, 36.910870, -66.321518
-440.194702, 339.910309, -820.171570
-362.100403, 281.176727, -866.584961
-33.204277, 25.863340, -78.384857
-29.219921, 26.084351, -89.964264
-20.967731, 49.287849, -89.453644
-36.899105, 19.527454, -67.695259
-335.914612, 64.728912, -890.778870
12.942978, 278.515442, -847.460754
-393.936249, 44.043533, -979.615051
139.405960, 100.347961, -573.811768
87.633171, 150.247940, -394.193848
101.449493, 113.823441, -282.962891
118.701675, 106.258644, -486.005249
123.425941, 106.218063, -498.370667
55.357910, 202.426483, -641.593445
-0.781095, 334.274567, -742.712952
21.486635, 327.261780, -822.980469
-53.981491, 275.829498, -907.889587
87.691170, 114.840027, -205.889069
37.521507, 52.995468, -104.281273
121.384697, 62.212242, -328.759003
-652.620728, 536.708496, -1480.315063
-778.119263, 629.095825, -1504.448853
112.126152, 118.149948, -434.688324
214.239410, 58.430038, -333.228027
44.452290, 63.148758, -126.302490
102.145172, 135.569565, -312.077942
96.383133, 137.652405, -317.482178
115.344070, 93.270500, -372.587006
65.472366, 253.941132, -478.508301
101.067253, 123.215973, -316.366608
106.901443, 106.448418, -351.057312
87.948257, 178.451050, -500.363495
39.499043, 52.041595, -105.451149
50.744797, 50.901497, -108.742607
59.135323, 128.618500, -202.837524
54.593937, 61.912964, -124.652908
109.457817, 122.795959, -418.538605
89.954193, 134.485367, -314.302429
113.110207, 137.701279, -442.522552
36.161724, 56.194794, -102.166573
39.968033, 67.727478, -121.883621
53.412945, 61.261288, -123.845551
44.906349, 61.871033, -121.628601
82.208214, 107.251617, -191.119843
154.938110, 78.638145, -406.593109
94.335793, 159.899811, -450.035492
69.012543, 176.656982, -413.995148
88.535057, 166.307297, -391.991699
126.350006, 80.604492, -475.186676
72.444183, 134.554382, -581.712646
88.252663, 166.046814, -391.592651
103.339958, 128.196198, -444.927399
94.097710, 61.551094, -205.109497
83.349625, 75.960175, -176.275055
78.548988, 76.497940, -173.859894
91.782585, 56.148811, -192.083694
-72.780548, 367.039398, -883.352783
-93.940758, 221.928299, -933.669373
-464.244446, 564.319336, -1170.862915
-329.830566, 394.309662, -931.151001
83.972168, 80.420212, -184.805573
41.560032, 48.685829, -118.011627
108.516212, 108.723793, -516.229492
86.294083, 171.542374, -482.930542
-360.141968, 308.468048, -856.651428
-379.829315, 103.481087, -909.806213
-393.407867, 265.962860, -866.595459
-367.191284, 297.891449, -866.322144
5.349304, 282.615814, -894.487549
21.322496, 279.129700, -743.487488
-368.317993, 301.491272, -820.085083
-389.641357, 337.428802, -817.307556
-374.105347, 255.495224, -815.131409
27.810547, 308.995453, -780.292236
-11.700047, 339.905609, -768.833557
-307.888275, 194.681107, -923.920715
-196.904968, 173.730530, -1103.076050
-289.176270, 196.969498, -889.278870
105.315979, 126.160255, -381.421844
86.207863, 156.160446, -395.494629
106.402000, 127.457161, -385.080353
33.320866, 287.680084, -630.089722
132.266937, 82.540405, -864.734924
76.961884, 189.837219, -500.477081
69.946068, 137.526825, -580.620605
-419.514618, 225.261581, -914.061768
-71.068588, 359.461761, -916.881958
-63.631626, 329.803467, -933.624878
-116.253891, 255.321442, -985.408203
51.747684, 112.292923, -232.696411
47.427078, 116.502686, -157.301422
52.364170, 119.436874, -171.418625
66.102478, 96.012672, -111.003700
55.478184, 56.652290, -99.902405
45.584106, 53.960804, -104.395981
-97.848572, 360.039917, -1004.297607
-88.905090, 347.437592, -1026.527954
92.016426, 158.939072, -410.795197
100.312546, 111.717598, -270.760773
111.265381, 80.986252, -236.877655
96.601921, 71.279884, -220.945190
-371.682922, 558.007812, -1259.533447
-217.976730, 261.704712, -906.244141
-206.740433, 222.361176, -832.639832
-524.231750, 501.191193, -1184.559448
79.600212, 85.682976, -182.958664
96.702408, 162.033218, -439.836487
82.002342, 78.252899, -173.196274
84.894356, 86.207977, -203.497849
96.793510, 74.858833, -229.261795
-710.040649, 458.719086, -1374.156006
-958.521301, 815.681274, -2120.564697
117.984093, 63.219406, -305.851471
70.899185, 69.399399, -159.472168
91.122894, 60.895454, -193.327072
87.773643, 68.757179, -175.149033
77.283707, 84.616348, -174.901840
-257.512726, 227.036621, -924.055542
-191.002106, 203.598831, -1109.325806
95.852547, 163.097198, -461.529449
107.753128, 113.668365, -527.342834
81.559799, 174.349548, -417.197052
102.209244, 146.853928, -446.633240
95.891891, 163.791229, -462.206940
87.115356, 168.936462, -463.467499
118.965401, 103.109230, -478.919281
94.765472, 132.210434, -357.685852
96.535866, 109.284546, -255.485138
25.050747, 79.516441, -1041.776123
65.625160, 182.015717, -435.773773
72.992973, 143.317596, -552.861755
-339.470184, 403.095734, -947.773560
-148.407837, 422.188446, -863.049927
-352.754120, 220.587387, -872.171387
-362.798950, 54.724239, -939.503479
-210.291199, 27.552013, -1237.488037
27.071779, 318.241608, -868.788574
89.737251, 175.006332, -471.365753
85.472145, 109.390656, -192.883575
-273.954315, 147.540482, -889.594421
-287.738617, 217.284470, -871.353760
-207.286758, 182.015915, -1049.606201
-133.375519, 177.660065, -1039.236084
-243.403351, 309.864319, -942.193726
-231.631577, 210.079910, -839.747009
-217.342056, 212.133652, -824.582214
-193.487366, 209.941711, -799.403259
50.673912, 70.088760, -117.215378
77.725525, 73.526451, -164.746658
88.547447, 62.483738, -179.699951
-375.288269, 372.151581, -852.062866
71.271782, 138.699875, -226.789658
75.229248, 77.873955, -165.410187
74.640678, 147.501465, -240.681686
96.352852, 56.031376, -189.116989
68.227394, 71.632187, -151.892395
88.453018, 82.845863, -188.338562
84.574699, 80.002953, -183.440826
101.716797, 162.882812, -287.863861
75.130951, 74.074120, -157.870834
71.233238, 73.761360, -153.602951
-283.913177, 218.385071, -876.913391
69.632080, 143.651871, -699.613464
-211.244736, 230.283936, -841.171570
-206.902039, 231.621536, -1166.316406
-219.623856, 221.849167, -1194.514038
-246.659592, 548.021484, -1359.215210
-98.955856, 502.603729, -1321.820557
-300.805389, 346.141846, -788.090515
-468.445862, 578.314819, -1249.359985
-437.858398, 246.206085, -929.453796
-367.504547, 200.813461, -928.571655
-19.342585, 323.403503, -837.445862
261.633789, 78.492210, -377.498383
66.435287, 72.313362, -154.749481
70.007149, 60.126949, -143.328644
-12.440243, 163.913422, -809.628235
18.683544, 401.462463, -895.696472
34.570633, 199.435486, -771.525452
53.626526, 54.284515, -123.563416
71.999794, 126.898544, -192.885895
81.560677, 93.514328, -201.328354
-240.100235, 285.247040, -922.377930
-220.500992, 245.434631, -871.242798
-293.251526, 220.869370, -932.029419
21.294933, 228.292496, -795.810852
-24.037413, 318.950470, -899.557312
-6.757222, 50.703362, -101.844246
-293.487366, 505.974121, -1085.549438
-375.631866, 203.102188, -938.839417
-356.100433, 390.228912, -925.766968
10.080578, 65.652496, -151.580780
26.447590, 75.084900, -162.359726
-229.213730, 212.872543, -856.027161
-238.411087, 318.472900, -966.584534
-223.712158, 253.351044, -870.211548
-215.953018, 220.558975, -845.015869
-211.570206, 232.660629, -832.150024
99.890739, 126.336670, -498.993805
121.364128, 91.013206, -458.209747
-237.218903, 321.974030, -966.883423
112.323723, 121.122749, -406.198181
113.312317, 121.768570, -408.572510
93.139786, 149.755829, -367.303772
93.093735, 85.408249, -255.683502
-331.096466, 347.141907, -1090.334106
-274.000061, 228.858276, -934.694031
-219.080139, 232.649612, -976.837097
-36.496998, 323.700165, -921.647644
91.118698, 75.035820, -197.017441
-514.628601, 504.348511, -1335.190430
-337.667725, 293.017792, -887.612671
-494.397919, 331.318695, -1068.048218
7.373458, 59.739697, -108.623398
76.839088, 159.090317, -175.218185
80.804947, 45.194988, -244.452377
54.254028, 68.328476, -226.325821
43.353069, 55.490570, -195.632935
-443.308502, 164.527328, -959.613831
53.805672, 183.447952, -714.456909
-361.614899, 296.631561, -815.401001
80.333084, 94.688835, -167.616028
48.049484, 52.175652, -113.990082
46.580429, 59.085274, -118.180458
46.548145, 59.165855, -118.031456
-219.906784, 220.942886, -861.741272
-221.056290, 238.747482, -882.834106
109.369110, 114.338379, -534.488159
119.991051, 72.304619, -321.973511
107.244156, 113.648079, -525.292053
-157.811356, 203.619904, -786.130493
-214.423767, 180.972870, -1115.061768
-303.326874, 278.868774, -914.729126
-416.671295, 165.493073, -929.042664
-52.126274, 262.690369, -931.035767
22.246435, 482.049744, -842.472717
118.618263, 81.404831, -495.094879
-245.292145, 267.200073, -891.896606
-325.270844, 241.947815, -980.163818
-426.283630, 63.670731, -966.619324
-14.092354, 225.155899, -936.115173
-347.038086, 84.755615, -903.641479
-383.615448, 490.525146, -984.298279
-358.893433, 318.840118, -784.470276
-373.372223, 110.313850, -909.100037
-74.069191, 349.221527, -965.553040
-84.723938, 264.959564, -1038.009766
-387.768524, 441.778015, -1419.047485
41.732399, 267.720184, -626.530579
120.019157, 119.175163, -806.261169
91.261421, 128.488586, -580.627380
75.514908, 174.116394, -504.624634
-271.941162, 445.112793, -1101.437622
-157.666763, 262.990234, -998.287964
-662.983459, 400.108093, -1277.142700
-683.318420, 408.500946, -1298.987671
-708.362000, 555.547302, -1307.151733
-657.898376, 559.625061, -1310.083374
-30.419043, 672.159668, -1087.951660
112.162613, 89.785881, -540.350952
107.415604, 89.405212, -570.637939
123.121559, 96.947121, -714.184998
75.880280, 78.294197, -165.940521
98.643364, 59.273663, -205.450943
90.119019, 60.603188, -192.081757
74.703590, 81.618614, -169.766373
91.440231, 137.528946, -358.487274
114.128799, 110.034203, -438.671539
82.663567, 169.564911, -384.214355
101.193573, 146.112991, -443.682343
77.902260, 85.350204, -175.627640
96.657875, 82.075066, -222.310059
82.574547, 100.304878, -216.629013
87.655815, 77.642342, -203.579361
-2.974864, 55.252625, -101.677956
-571.039124, 573.530212, -1466.512329
-210.850266, 159.436005, -1088.890625
-357.589569, 234.822083, -1010.706848
81.875000, 174.715485, -417.461395
38.559883, 59.336391, -118.327705
65.992386, 54.264942, -227.903595
16.606880, 61.155556, -154.027451
104.898735, 62.909397, -281.058014
9.842173, 40.074284, -151.539337
56.905251, 70.985413, -226.207733
92.652153, 155.854797, -425.121246
88.802925, 166.302551, -418.547638
105.728912, 132.362854, -511.432343
89.649094, 170.315155, -482.574921
-362.261566, 194.376480, -931.043335
-351.528168, 322.642914, -797.873718
-372.884460, 193.805267, -944.727478
109.047432, 110.719360, -310.624573
-841.598083, 540.636108, -1734.786499
-579.172058, 440.573517, -1180.449829
119.798523, 88.209290, -313.276031
-9.481714, 328.910553, -755.940247
38.101128, 137.859406, -774.578491
-221.581085, 397.357941, -1244.692993
50.496830, 131.523529, -218.845444
48.214157, 120.994225, -214.002014
75.193169, 83.794266, -273.310150
114.555351, 67.819321, -265.269806
67.117104, 120.364662, -164.691879
106.454308, 96.074478, -513.888916
74.721420, 164.507019, -521.248657
-447.011810, 232.053360, -942.799377
-411.210327, 298.488647, -909.917480
-373.371582, 329.991394, -863.286804
53.392185, 115.535767, -204.087143
151.085098, 77.725777, -215.907349
43.830029, 62.373684, -125.144829
45.929043, 68.945824, -114.167732
-450.221283, 148.741302, -971.052917
-20.107981, 331.364319, -909.441467
46.130192, 187.808853, -779.642639
59.730484, 143.984177, -1169.563721
116.703316, 87.386894, -481.912750
48.668869, 139.720184, -715.769226
-140.318436, 202.966080, -915.826965
11.519363, 53.174263, -147.888947
26.793285, 97.440529, -129.401840
109.138123, 145.726715, -419.162781
127.763550, 101.461830, -435.201935
116.374565, 77.063950, -328.507263
23.983910, 491.323761, -860.257446
87.824539, 131.268250, -308.804779
27.537298, 53.099792, -86.214607
32.676041, 35.480808, -87.606758
-9.013850, 54.682903, -99.217072
16.967663, 69.248520, -154.227585
25.919220, 51.268215, -171.975327
43.331100, 49.966862, -105.040726
44.579754, 66.952271, -104.003235
69.672485, 41.790718, -220.604172
-286.699677, 219.815308, -874.603516
-331.752777, 254.359665, -956.074219
-342.412994, 358.039612, -1025.289429
-102.220932, 187.065002, -490.660645
68.592491, 50.696220, -1253.160156
90.091476, 153.677536, -400.607452
64.702248, 83.633186, -115.546463
42.298855, 54.737755, -104.569504
66.569839, 87.469040, -249.970245
60.153900, 53.097477, -200.197662
120.849068, 61.549641, -260.689850
54.147087, 61.945389, -216.477417
59.462086, 193.149582, -592.421814
16.547577, 301.424133, -737.052246
62.462776, 138.574829, -849.830017
97.070023, 129.012451, -189.812881
59.959068, 192.193436, -794.187012
-179.048035, 178.769745, -844.553711
-485.803955, 365.107147, -859.876343
-20.313831, 318.405304, -881.606812
-241.792709, 273.964203, -894.049561
-45.009865, 235.679825, -964.733459
-349.086182, 234.735626, -865.061768
8.155121, 281.254395, -843.643433
-19.561768, 316.904510, -878.374329
-42.868877, 257.148438, -940.997437
25.080698, 191.588074, -851.117554
-214.667953, 230.747604, -915.990662
-274.533569, 185.354248, -908.339233
-207.100372, 219.927765, -884.188293
-241.814117, 228.157730, -917.805847
26.825541, 277.522552, -746.670532
-355.316101, 108.005203, -939.219421
-320.702942, 160.517319, -1434.406738
-4.805304, 141.082169, -531.833862
-330.654144, 242.071060, -1280.564941
-115.167053, 139.822205, -956.488770
103.297668, 116.584549, -306.330566
83.736580, 173.166107, -391.049561
65.708740, 146.978180, -626.486938
100.448433, 60.472889, -224.147949
86.295120, 93.247307, -219.946289
91.188606, 72.066338, -210.709534
70.524719, 152.303665, -274.824219
-379.620972, 250.889374, -858.732239
-215.712357, 400.487091, -1070.037231
-43.799400, 230.602753, -937.675293
-306.784454, 237.808838, -896.707092
-333.943054, 293.751190, -951.331116
-289.675690, 163.570786, -896.510803
-267.375519, 210.314148, -942.220581
48.643528, 220.515533, -611.861572
-206.053268, 103.548134, -1190.590576
82.969727, 109.482201, -248.436996
45.630032, 66.920937, -113.213814
66.183113, 70.624825, -142.224655
50.595867, 120.602959, -176.131836
56.758926, 122.917427, -200.891571
80.359596, 176.257431, -461.839722
-180.904343, 181.276245, -847.052795
-204.021729, 215.948090, -878.670288
40.175430, 49.142387, -106.294998
46.132893, 62.778648, -114.096565
-868.889771, 618.981140, -1825.700195
-393.916260, 583.578430, -1369.414185
-459.306641, 471.994293, -1426.457642
23.108013, 280.808350, -834.519531
-384.460785, 334.137573, -807.913757
-376.038300, 344.615570, -860.819519
-329.000793, 394.732910, -908.873230
-30.173576, 201.724976, -876.602356
86.434799, 162.842773, -385.948792
125.710854, 77.172562, -397.243103
70.481766, 49.580070, -123.026039
77.325928, 128.178726, -520.195374
-375.362701, 22.546255, -966.056030
52.899628, 51.716629, -109.623878
41.727341, 61.122955, -123.949684
-449.933319, 292.027039, -1419.987793
179.592361, 73.626411, -266.368500
52.315174, 120.089783, -209.638092
32.014080, 135.260025, -905.225525
45.436832, 138.241165, -686.504517
48.082893, 123.652542, -868.848389
-353.701385, 172.947571, -882.093140
-218.350723, 396.823761, -1103.491089
-221.937012, 245.481979, -857.316650
-239.093994, 260.262299, -901.474060
-145.817612, 255.151718, -971.403809
-199.859528, 266.776550, -896.866699
-301.743561, 184.986053, -863.367065
-220.848953, 215.049957, -863.618896
-219.969498, 223.960526, -852.956848
81.550407, 75.592468, -155.177429
-331.556091, 245.001389, -1284.983154
46.134972, 133.263870, -225.328705
45.570251, 55.646072, -111.445717
41.662979, 126.168358, -208.712799
-333.148743, 395.117279, -913.197449
147.455719, 106.479797, -723.876221
-279.042694, 185.143417, -880.374756
-280.782074, 165.216309, -888.210999
-276.034821, 221.296371, -854.914124
-179.699860, 258.138184, -1020.696960
-270.500061, 220.014526, -850.275452
-150.145187, 210.879196, -965.395874
-11.445382, 152.740509, -621.775269
52.134254, 230.569580, -681.402832
-410.249023, 436.822662, -963.203613
-413.055695, 251.792480, -885.453064
-381.846039, 299.216187, -811.485474
46.657547, 138.886795, -705.890015
50.604588, 132.113708, -219.650665
73.783760, 180.703888, -530.233093
82.374718, 181.791473, -415.453186
74.109482, 187.945190, -462.769867
74.137367, 186.511337, -460.299042
2.034141, 471.817413, -738.395691
-350.779449, 114.134300, -893.397400
-0.261023, 188.203140, -847.260620
-35.691746, 227.539886, -925.406494
-63.549305, 310.644043, -1006.135132
-11.396956, 285.251587, -909.263000
-426.500092, 253.775772, -898.906677
-34.320709, 260.945343, -894.547729
-346.080292, 532.421875, -1206.745483
-54.513557, 310.223602, -996.553223
-380.772308, 259.829742, -820.924011
78.441582, 98.817619, -220.157867
79.924385, 79.367264, -183.079056
87.009926, 75.167412, -171.292145
-229.524612, 217.242172, -943.833130
-160.534637, 209.910995, -1076.433105
66.836868, 53.239681, -1164.874878
79.046303, 184.242645, -453.353088
-10.855780, 159.889542, -826.360291
33.921597, 152.230057, -626.426636
70.536736, 194.374619, -515.195129
116.068451, 90.351974, -364.914703
-153.443329, 465.860565, -830.166687
-54.104263, 345.644318, -909.397461
-100.793732, 237.826569, -895.121033
-435.862457, 198.747177, -939.809204
-304.771149, 581.828979, -1458.340942
55.338215, 195.802948, -730.494629
53.955551, 199.024170, -618.221375
126.158020, 74.275040, -375.773468
64.379555, 198.819138, -491.119751
115.979691, 110.769058, -442.574493
107.393478, 89.661102, -575.004761
-255.359802, 226.726776, -851.389954
-284.478363, 202.212494, -889.676880
-241.159119, 133.141205, -1074.727539
105.079102, 57.043278, -243.569931
99.534309, 108.934555, -270.932587
70.233360, 189.011658, -558.445007
-129.144272, 196.915466, -875.872437
12.720632, 159.220474, -756.840149
111.883018, 138.686600, -447.376770
115.870277, 101.802696, -468.600555
51.432190, 53.639565, -115.632904
88.444641, 116.849930, -123.610298
68.398018, 97.788986, -112.273155
-152.626923, 560.420349, -1294.130371
116.064613, 106.807861, -493.213867
135.582092, 85.056801, -521.415100
130.558945, 84.226715, -424.116638
109.969421, 119.983269, -460.169159
53.201935, 68.870712, -99.325714
54.452698, 69.555290, -99.706566
55.809376, 62.560226, -99.541519
54.913040, 66.715187, -137.198120
84.531403, 62.516907, -130.948715
41.028793, 104.532295, -146.513519
44.223377, 69.432449, -107.376823
68.174423, 170.785629, -405.334991
111.838631, 95.133789, -409.102570
120.827362, 77.676125, -326.103088
47.754971, 290.882294, -503.380432
16.241035, 297.643921, -727.049316
116.483307, 90.575966, -810.176636
27.210800, 151.509598, -747.867188
10.696552, 312.371887, -675.282410
-335.413513, 388.554718, -869.780701
-10.892286, 349.127808, -972.329163
-138.668106, 404.274078, -878.624634
-17.587780, 278.163910, -953.326477
41.896431, 67.018806, -106.671288
52.771091, 60.923347, -123.401253
65.922424, 88.090813, -151.530960
50.621952, 71.157166, -115.277794
48.031048, 127.341522, -211.788116
100.704071, 124.983109, -301.396423
125.473587, 65.724571, -325.552734
46.833103, 219.953262, -598.124084
-195.173248, 224.083420, -994.835999
-213.825394, 232.488495, -990.644287
-212.990936, 439.674835, -1135.748169
108.918106, 99.395042, -274.977234
92.331680, 111.085281, -300.764008
118.384933, 68.201347, -306.068939
88.721062, 133.855820, -310.734528
104.799240, 128.611343, -360.830566
61.522976, 195.504852, -425.237152
-341.496948, 171.737015, -867.516724
6.216125, 281.896942, -887.321838
-136.758789, 204.731308, -906.756042
19.042551, 319.811157, -738.441284
-128.278687, 502.404510, -1167.196655
-271.763489, 145.472763, -887.014893
-262.415375, 237.319107, -836.011780
-292.089935, 224.579086, -867.461060
-208.294113, 238.526917, -931.140259
-150.191162, 211.518402, -968.587402
-57.686054, 275.021057, -975.067017
-329.381561, 498.158813, -1048.046997
-551.836426, 481.727814, -1120.208862
86.670181, 138.582443, -304.051849
89.307632, 80.058022, -188.327713
99.009445, 111.568687, -258.928955
106.702332, 144.699249, -424.881866
93.025276, 112.929024, -321.948853
-60.110043, 280.339508, -991.240540
22.640556, 211.068420, -838.247986
66.490891, 109.541962, -224.373657
39.101601, 63.868893, -117.951233
1.136534, 51.498943, -109.643280
-55.983551, 294.442932, -978.447815
-47.921215, 292.827789, -932.394165
-285.763062, 368.620361, -845.042358
-313.087189, 381.308167, -848.408569
-96.712517, 354.810455, -987.402893
-294.452820, 162.415833, -918.962891
